order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,line_total,payment_method,is_discount_used,channel
ORD0086,C0294,2025-04-28,配件,钥匙扣,5,38.4,192.0,银行卡,否,APP
ORD0086,C0294,2025-04-28,周边,冰箱贴,3,17.56,52.68,银行卡,否,APP
ORD0086,C0294,2025-04-28,手办,高达模型,5,296.44,1482.2,银行卡,否,APP
ORD0087,C0114,2025-05-26,手办,绫波丽手办,4,296.2,1184.8,银行卡,是,线下
ORD0087,C0114,2025-05-26,周边,冰箱贴,5,18.68,93.4,银行卡,是,线下
ORD0087,C0114,2025-05-26,盲盒,海贼王盲盒,3,81.3,243.9,银行卡,是,线下
ORD0088,C0539,2025-07-11,服饰,拖鞋,4,75.64,302.56,银行卡,否,线下
ORD0088,C0539,2025-07-11,周边,书签,3,26.44,79.32,银行卡,否,线下
ORD0088,C0539,2025-07-11,周边,冰箱贴,1,20.03,20.03,银行卡,否,线下
ORD0088,C0539,2025-07-11,周边,明信片,1,14.56,14.56,银行卡,否,线下
ORD0088,C0539,2025-07-11,周边,明信片,4,16.44,65.76,银行卡,否,线下
ORD0089,C0491,2025-10-08,盲盒,Labubu系列盲盒,2,89.97,179.94,微信支付,是,APP
ORD0089,C0491,2025-10-08,手办,柯南手办,3,324.92,974.76,微信支付,是,APP
ORD0089,C0491,2025-10-08,配件,手机壳,5,48.74,243.7,微信支付,是,APP
ORD0089,C0491,2025-10-08,盲盒,Bunny盲盒,3,67.03,201.09,微信支付,是,APP
ORD0089,C0491,2025-10-08,盲盒,Yuki盲盒,3,54.57,163.71,微信支付,是,APP
ORD0090,C0377,2025-03-23,周边,明信片,4,15.58,62.32,支付宝,否,线下
ORD0090,C0377,2025-03-23,周边,海报,3,47.71,143.13,支付宝,否,线下
ORD0090,C0377,2025-03-23,服饰,围巾,4,90.82,363.28,支付宝,否,线下
ORD0090,C0377,2025-03-23,手办,喷火龙手办,3,269.02,807.06,支付宝,否,线下
ORD0090,C0377,2025-03-23,盲盒,Yuki盲盒,3,56.72,170.16,支付宝,否,线下
ORD0091,C0618,2025-03-12,盲盒,Yuki盲盒,5,64.88,324.4,微信支付,否,线下
ORD0091,C0618,2025-03-12,周边,书签,1,25.86,25.86,微信支付,否,线下
ORD0091,C0618,2025-03-12,服饰,连衣裙,5,317.01,1585.05,微信支付,否,线下
ORD0091,C0618,2025-03-12,手办,柯南手办,2,319.85,639.7,微信支付,否,线下
ORD0091,C0618,2025-03-12,服饰,拖鞋,2,63.03,126.06,微信支付,否,线下
ORD0092,C0798,2025-10-22,配件,蓝牙音箱,4,216.86,867.44,支付宝,否,小程序
ORD0092,C0798,2025-10-22,周边,钥匙扣,1,29.43,29.43,支付宝,否,小程序
ORD0093,C0543,2025-01-10,盲盒,Molly系列盲盒,2,88.98,177.96,支付宝,否,小程序
ORD0093,C0543,2025-01-10,服饰,帽子,1,75.24,75.24,支付宝,否,小程序
ORD0093,C0543,2025-01-10,周边,钥匙扣,2,31.88,63.76,支付宝,否,小程序
ORD0094,C0293,2025-12-11,服饰,睡衣,4,174.81,699.24,支付宝,是,APP
ORD0094,C0293,2025-12-11,周边,徽章,1,39.39,39.39,支付宝,是,APP
ORD0095,C0298,2024-11-03,周边,海报,2,41.59,83.18,微信支付,否,线下
ORD0095,C0298,2024-11-03,手办,佐助手办,2,274.04,548.08,微信支付,否,线下
ORD0095,C0298,2024-11-03,盲盒,Yuki盲盒,5,59.85,299.25,微信支付,否,线下
ORD0096,C0479,2025-07-18,周边,胶带,4,28.14,112.56,微信支付,否,线下
ORD0096,C0479,2025-07-18,服饰,袜子套装,1,45.33,45.33,微信支付,否,线下
ORD0097,C0325,2025-10-19,手办,喷火龙手办,5,261.25,1306.25,微信支付,否,小程序
ORD0097,C0325,2025-10-19,手办,高达模型,5,323.56,1617.8,微信支付,否,小程序
ORD0097,C0325,2025-10-19,盲盒,哈利波特盲盒,5,120.05,600.25,微信支付,否,小程序
ORD0097,C0325,2025-10-19,手办,佐助手办,3,281.52,844.56,微信支付,否,小程序
ORD0098,C0231,2024-12-20,手办,喷火龙手办,3,258.08,774.24,银行卡,否,小程序
ORD0098,C0231,2024-12-20,周边,T恤,5,90.95,454.75,银行卡,否,小程序
ORD0098,C0231,2024-12-20,手办,海贼王手办,5,241.09,1205.45,银行卡,否,小程序
ORD0098,C0231,2024-12-20,配件,钥匙扣,3,41.67,125.01,银行卡,否,小程序
ORD0099,C0578,2024-02-12,手办,海贼王手办,4,265.12,1060.48,微信支付,是,APP
ORD0099,C0578,2024-02-12,盲盒,A仔盲盒,5,46.94,234.7,微信支付,是,APP
ORD0099,C0578,2024-02-12,周边,钥匙扣,2,30.77,61.54,微信支付,是,APP
ORD0099,C0578,2024-02-12,服饰,牛仔裤,4,236.88,947.52,微信支付,是,APP
ORD0100,C0062,2024-06-10,周边,T恤,2,95.29,190.58,支付宝,否,小程序
ORD0100,C0062,2024-06-10,周边,徽章,4,36.12,144.48,支付宝,否,小程序
ORD0100,C0062,2024-06-10,周边,海报,5,41.46,207.3,支付宝,否,小程序
ORD0101,C0248,2025-04-22,盲盒,Molly系列盲盒,3,96.93,290.79,微信支付,否,小程序
ORD0101,C0248,2025-04-22,配件,手机壳,2,53.53,107.06,微信支付,否,小程序
ORD0101,C0248,2025-04-22,手办,蕾姆手办,5,416.65,2083.25,微信支付,否,小程序
ORD0102,C0195,2024-06-12,服饰,拖鞋,1,75.14,75.14,支付宝,否,线下
ORD0102,C0195,2024-06-12,配件,充电宝,2,93.36,186.72,支付宝,否,线下
ORD0102,C0195,2024-06-12,周边,书签,1,23.91,23.91,支付宝,否,线下
ORD0102,C0195,2024-06-12,配件,充电宝,3,99.73,299.19,支付宝,否,线下
ORD0103,C0868,2024-04-20,服饰,连衣裙,1,293.05,293.05,支付宝,否,APP
ORD0103,C0868,2024-04-20,配件,鼠标垫,2,34.04,68.08,支付宝,否,APP
ORD0103,C0868,2024-04-20,周边,帆布包,4,79.07,316.28,支付宝,否,APP
ORD0103,C0868,2024-04-20,配件,耳机壳,5,30.05,150.25,支付宝,否,APP
ORD0104,C0122,2024-05-11,配件,背包,2,243.41,486.82,微信支付,否,小程序
ORD0104,C0122,2024-05-11,配件,手机壳,5,44.49,222.45,微信支付,否,小程序
ORD0104,C0122,2024-05-11,盲盒,迪士尼盲盒,3,83.8,251.4,微信支付,否,小程序
ORD0104,C0122,2024-05-11,配件,充电宝,2,101.1,202.2,微信支付,否,小程序
ORD0105,C0528,2024-05-23,配件,耳机壳,5,28.05,140.25,支付宝,否,线下
ORD0105,C0528,2024-05-23,配件,鼠标垫,4,36.46,145.84,支付宝,否,线下
ORD0105,C0528,2024-05-23,周边,钥匙扣,1,28.24,28.24,支付宝,否,线下
ORD0105,C0528,2024-05-23,盲盒,潘神盲盒,5,75.96,379.8,支付宝,否,线下
ORD0105,C0528,2024-05-23,盲盒,火影忍者盲盒,4,65.76,263.04,支付宝,否,线下
ORD0106,C0672,2025-08-15,手办,喷火龙手办,5,294.32,1471.6,银行卡,否,APP
ORD0106,C0672,2025-08-15,服饰,睡衣,2,144.1,288.2,银行卡,否,APP
ORD0106,C0672,2025-08-15,盲盒,Bunny盲盒,1,68.19,68.19,银行卡,否,APP
ORD0106,C0672,2025-08-15,服饰,睡衣,4,165.06,660.24,银行卡,否,APP
ORD0106,C0672,2025-08-15,服饰,帽子,5,85.64,428.2,银行卡,否,APP
ORD0107,C0894,2024-03-04,服饰,帽子,4,76.06,304.24,银行卡,否,APP
ORD0107,C0894,2024-03-04,手办,明日香手办,5,337.99,1689.95,银行卡,否,APP
ORD0107,C0894,2024-03-04,周边,文件夹,5,34.89,174.45,银行卡,否,APP
ORD0107,C0894,2024-03-04,手办,绫波丽手办,5,315.74,1578.7,银行卡,否,APP
ORD0108,C0965,2024-10-31,周边,钥匙扣,3,29.35,88.05,支付宝,是,线下
ORD0108,C0965,2024-10-31,周边,文件夹,1,35.51,35.51,支付宝,是,线下
ORD0108,C0965,2024-10-31,配件,手机壳,4,52.12,208.48,支付宝,是,线下
ORD0108,C0965,2024-10-31,手办,绫波丽手办,1,315.03,315.03,支付宝,是,线下
ORD0108,C0965,2024-10-31,盲盒,Yuki盲盒,4,60.84,243.36,支付宝,是,线下
ORD0109,C0766,2025-05-05,配件,耳机壳,2,26.73,53.46,微信支付,否,APP
ORD0109,C0766,2025-05-05,配件,台灯,2,117.41,234.82,微信支付,否,APP
ORD0109,C0766,2025-05-05,配件,台灯,2,117.45,234.9,微信支付,否,APP
ORD0109,C0766,2025-05-05,服饰,连衣裙,4,275.11,1100.44,微信支付,否,APP
ORD0110,C0790,2024-05-20,服饰,斜挎包,4,132.88,531.52,微信支付,否,线下
ORD0110,C0790,2024-05-20,周边,徽章,3,40.14,120.42,微信支付,否,线下
ORD0110,C0790,2024-05-20,盲盒,火影忍者盲盒,2,69.49,138.98,微信支付,否,线下
ORD0111,C0741,2024-02-08,盲盒,潘神盲盒,4,74.04,296.16,微信支付,否,小程序
ORD0111,C0741,2024-02-08,周边,书签,1,23.99,23.99,微信支付,否,小程序
ORD0111,C0741,2024-02-08,配件,水杯,3,43.06,129.18,微信支付,否,小程序
ORD0112,C0657,2025-07-10,配件,充电宝,3,92.92,278.76,银行卡,否,小程序
ORD0112,C0657,2025-07-10,盲盒,Yuki盲盒,2,61.73,123.46,银行卡,否,小程序
ORD0112,C0657,2025-07-10,周边,明信片,1,15.71,15.71,银行卡,否,小程序
ORD0113,C0810,2024-10-29,配件,手机壳,4,49.15,196.6,银行卡,否,线下
ORD0113,C0810,2024-10-29,盲盒,潘神盲盒,1,74.02,74.02,银行卡,否,线下
ORD0113,C0810,2024-10-29,手办,明日香手办,3,379.42,1138.26,银行卡,否,线下
ORD0114,C0007,2024-09-24,周边,文件夹,5,36.56,182.8,支付宝,否,APP
ORD0114,C0007,2024-09-24,盲盒,Labubu系列盲盒,3,102.82,308.46,支付宝,否,APP
ORD0114,C0007,2024-09-24,盲盒,哈利波特盲盒,4,124.02,496.08,支付宝,否,APP
ORD0114,C0007,2024-09-24,服饰,帽子,3,82.01,246.03,支付宝,否,APP
ORD0115,C0655,2024-10-29,服饰,睡衣,4,166.88,667.52,支付宝,是,线下
ORD0115,C0655,2024-10-29,配件,背包,4,269.46,1077.84,支付宝,是,线下
ORD0115,C0655,2024-10-29,服饰,帽子,2,83.14,166.28,支付宝,是,线下
ORD0116,C0697,2025-09-02,盲盒,火影忍者盲盒,1,62.95,62.95,微信支付,否,线下
ORD0116,C0697,2025-09-02,配件,鼠标垫,2,35.51,71.02,微信支付,否,线下
ORD0116,C0697,2025-09-02,手办,佐助手办,3,277.36,832.08,微信支付,否,线下
ORD0116,C0697,2025-09-02,服饰,围巾,2,92.86,185.72,微信支付,否,线下
ORD0117,C0501,2024-04-03,手办,喷火龙手办,4,276.59,1106.36,银行卡,否,小程序
ORD0117,C0501,2024-04-03,盲盒,海贼王盲盒,4,92.08,368.32,银行卡,否,小程序
ORD0117,C0501,2024-04-03,周边,书签,4,23.77,95.08,银行卡,否,小程序
ORD0117,C0501,2024-04-03,盲盒,Bunny盲盒,5,63.11,315.55,银行卡,否,小程序
ORD0117,C0501,2024-04-03,服饰,连衣裙,1,301.46,301.46,银行卡,否,小程序
ORD0118,C0062,2024-03-11,手办,高达模型,3,328.47,985.41,支付宝,是,APP
ORD0118,C0062,2024-03-11,服饰,斜挎包,4,125.79,503.16,支付宝,是,APP
ORD0118,C0062,2024-03-11,配件,蓝牙音箱,3,183.82,551.46,支付宝,是,APP
ORD0119,C0551,2025-02-06,盲盒,Molly系列盲盒,3,88.34,265.02,银行卡,否,APP
ORD0119,C0551,2025-02-06,配件,手机壳,5,47.82,239.1,银行卡,否,APP
ORD0119,C0551,2025-02-06,手办,悟空手办,4,347.95,1391.8,银行卡,否,APP
ORD0120,C0283,2024-07-12,配件,雨伞,2,55.53,111.06,银行卡,是,APP
ORD0120,C0283,2024-07-12,盲盒,火影忍者盲盒,1,68.26,68.26,银行卡,是,APP
ORD0120,C0283,2024-07-12,盲盒,Bunny盲盒,1,67.65,67.65,银行卡,是,APP
ORD0120,C0283,2024-07-12,手办,喷火龙手办,2,293.19,586.38,银行卡,是,APP
ORD0120,C0283,2024-07-12,盲盒,迪士尼盲盒,5,86.8,434.0,银行卡,是,APP
ORD0121,C0240,2025-08-12,手办,绫波丽手办,2,360.96,721.92,支付宝,否,线下
ORD0121,C0240,2025-08-12,配件,台灯,4,123.85,495.4,支付宝,否,线下
ORD0121,C0240,2025-08-12,盲盒,海贼王盲盒,5,95.76,478.8,支付宝,否,线下
ORD0121,C0240,2025-08-12,手办,高达模型,5,298.74,1493.7,支付宝,否,线下
ORD0122,C0996,2024-12-18,服饰,运动鞋,2,383.03,766.06,银行卡,否,线下
ORD0122,C0996,2024-12-18,手办,喷火龙手办,4,264.55,1058.2,银行卡,否,线下
ORD0122,C0996,2024-12-18,手办,绫波丽手办,2,349.12,698.24,银行卡,否,线下
ORD0122,C0996,2024-12-18,盲盒,海贼王盲盒,4,97.33,389.32,银行卡,否,线下
ORD0123,C0571,2025-06-26,周边,帆布包,4,84.48,337.92,微信支付,是,小程序
ORD0123,C0571,2025-06-26,盲盒,海贼王盲盒,2,81.02,162.04,微信支付,是,小程序
ORD0123,C0571,2025-06-26,服饰,袜子套装,5,44.49,222.45,微信支付,是,小程序
ORD0124,C0075,2024-07-11,服饰,卫衣,3,191.17,573.51,银行卡,否,线下
ORD0124,C0075,2024-07-11,盲盒,Bunny盲盒,2,75.38,150.76,银行卡,否,线下
ORD0124,C0075,2024-07-11,盲盒,A仔盲盒,2,50.92,101.84,银行卡,否,线下
ORD0125,C0721,2024-07-28,服饰,斜挎包,5,132.84,664.2,支付宝,否,APP
ORD0125,C0721,2024-07-28,周边,文件夹,3,35.09,105.27,支付宝,否,APP
ORD0125,C0721,2024-07-28,服饰,斜挎包,1,136.81,136.81,支付宝,否,APP
ORD0125,C0721,2024-07-28,服饰,连衣裙,2,291.27,582.54,支付宝,否,APP
ORD0126,C0424,2024-02-16,周边,海报,5,45.71,228.55,银行卡,否,APP
ORD0126,C0424,2024-02-16,服饰,牛仔裤,2,243.26,486.52,银行卡,否,APP
ORD0127,C0236,2025-01-23,周边,钥匙扣,4,28.77,115.08,银行卡,否,APP
ORD0127,C0236,2025-01-23,周边,明信片,2,15.66,31.32,银行卡,否,APP
ORD0127,C0236,2025-01-23,服饰,睡衣,5,174.59,872.95,银行卡,否,APP
ORD0127,C0236,2025-01-23,盲盒,海贼王盲盒,1,95.04,95.04,银行卡,否,APP
ORD0128,C0077,2025-11-15,盲盒,迪士尼盲盒,1,74.56,74.56,微信支付,否,APP
ORD0128,C0077,2025-11-15,服饰,连衣裙,1,306.05,306.05,微信支付,否,APP
ORD0128,C0077,2025-11-15,配件,充电宝,4,89.41,357.64,微信支付,否,APP
ORD0129,C0545,2025-07-18,配件,耳机壳,1,29.01,29.01,支付宝,是,APP
ORD0129,C0545,2025-07-18,服饰,睡衣,1,172.29,172.29,支付宝,是,APP
ORD0129,C0545,2025-07-18,配件,蓝牙音箱,2,186.74,373.48,支付宝,是,APP
ORD0129,C0545,2025-07-18,配件,耳机壳,3,27.65,82.95,支付宝,是,APP
ORD0130,C0407,2024-03-21,手办,绫波丽手办,1,339.12,339.12,支付宝,否,小程序
ORD0130,C0407,2024-03-21,盲盒,哈利波特盲盒,4,125.89,503.56,支付宝,否,小程序
ORD0130,C0407,2024-03-21,配件,充电宝,1,101.71,101.71,支付宝,否,小程序
ORD0131,C0720,2024-06-24,配件,水杯,5,48.77,243.85,微信支付,否,小程序
ORD0131,C0720,2024-06-24,手办,悟空手办,5,357.24,1786.2,微信支付,否,小程序
ORD0131,C0720,2024-06-24,盲盒,哈利波特盲盒,3,139.3,417.9,微信支付,否,小程序
ORD0131,C0720,2024-06-24,配件,雨伞,2,64.06,128.12,微信支付,否,小程序
ORD0132,C0323,2024-01-17,盲盒,Labubu系列盲盒,2,100.27,200.54,微信支付,是,线下
ORD0132,C0323,2024-01-17,配件,手机壳,5,47.35,236.75,微信支付,是,线下
ORD0132,C0323,2024-01-17,手办,皮卡丘手办,5,418.59,2092.95,微信支付,是,线下
ORD0132,C0323,2024-01-17,周边,书签,1,24.69,24.69,微信支付,是,线下
ORD0132,C0323,2024-01-17,盲盒,Yuki盲盒,5,62.17,310.85,微信支付,是,线下
ORD0133,C0978,2025-09-01,服饰,斜挎包,2,125.28,250.56,支付宝,是,小程序
ORD0133,C0978,2025-09-01,服饰,运动鞋,2,413.34,826.68,支付宝,是,小程序
ORD0133,C0978,2025-09-01,服饰,围巾,5,85.36,426.8,支付宝,是,小程序
ORD0133,C0978,2025-09-01,手办,皮卡丘手办,1,380.48,380.48,支付宝,是,小程序
ORD0134,C0390,2025-12-29,周边,帆布包,1,71.18,71.18,银行卡,否,APP
ORD0134,C0390,2025-12-29,周边,钥匙扣,3,30.52,91.56,银行卡,否,APP
ORD0134,C0390,2025-12-29,盲盒,迪士尼盲盒,1,74.06,74.06,银行卡,否,APP
ORD0134,C0390,2025-12-29,服饰,帽子,5,79.2,396.0,银行卡,否,APP
ORD0135,C0106,2024-01-27,服饰,拖鞋,3,67.81,203.43,微信支付,否,小程序
ORD0135,C0106,2024-01-27,盲盒,海贼王盲盒,2,90.28,180.56,微信支付,否,小程序
ORD0135,C0106,2024-01-27,手办,高达模型,2,277.4,554.8,微信支付,否,小程序
ORD0135,C0106,2024-01-27,周边,文件夹,4,32.52,130.08,微信支付,否,小程序
ORD0136,C0172,2025-03-21,周边,文件夹,2,36.55,73.1,支付宝,是,小程序
ORD0136,C0172,2025-03-21,服饰,袜子套装,5,46.02,230.1,支付宝,是,小程序
ORD0137,C0110,2024-05-18,配件,手机壳,3,48.41,145.23,支付宝,否,APP
ORD0137,C0110,2024-05-18,服饰,袜子套装,2,47.04,94.08,支付宝,否,APP
ORD0137,C0110,2024-05-18,配件,台灯,4,124.21,496.84,支付宝,否,APP
ORD0137,C0110,2024-05-18,服饰,连衣裙,3,313.05,939.15,支付宝,否,APP
ORD0138,C0649,2025-05-17,服饰,连衣裙,1,324.84,324.84,银行卡,否,APP
ORD0138,C0649,2025-05-17,手办,海贼王手办,5,242.42,1212.1,银行卡,否,APP
ORD0138,C0649,2025-05-17,配件,雨伞,4,64.23,256.92,银行卡,否,APP
ORD0138,C0649,2025-05-17,手办,明日香手办,3,372.12,1116.36,银行卡,否,APP
ORD0139,C0071,2025-02-22,手办,绫波丽手办,2,343.16,686.32,银行卡,是,小程序
ORD0139,C0071,2025-02-22,服饰,围巾,4,97.73,390.92,银行卡,是,小程序
ORD0139,C0071,2025-02-22,服饰,袜子套装,4,49.34,197.36,银行卡,是,小程序
ORD0139,C0071,2025-02-22,服饰,帽子,1,83.59,83.59,银行卡,是,小程序
ORD0140,C0369,2025-12-19,盲盒,Bunny盲盒,3,64.4,193.2,银行卡,否,线下
ORD0140,C0369,2025-12-19,配件,雨伞,5,64.71,323.55,银行卡,否,线下
ORD0141,C0694,2025-10-24,盲盒,Molly系列盲盒,1,84.71,84.71,支付宝,否,小程序
ORD0141,C0694,2025-10-24,配件,鼠标垫,5,35.56,177.8,支付宝,否,小程序
ORD0141,C0694,2025-10-24,配件,台灯,4,125.75,503.0,支付宝,否,小程序
ORD0141,C0694,2025-10-24,服饰,袜子套装,5,45.58,227.9,支付宝,否,小程序
ORD0141,C0694,2025-10-24,盲盒,A仔盲盒,1,47.0,47.0,支付宝,否,小程序
ORD0142,C0943,2024-03-28,周边,钥匙扣,2,29.12,58.24,微信支付,是,线下
ORD0142,C0943,2024-03-28,周边,钥匙扣,1,28.64,28.64,微信支付,是,线下
ORD0142,C0943,2024-03-28,服饰,连衣裙,1,287.06,287.06,微信支付,是,线下
ORD0142,C0943,2024-03-28,盲盒,Molly系列盲盒,3,91.63,274.89,微信支付,是,线下
ORD0143,C0694,2024-06-17,周边,海报,4,49.13,196.52,银行卡,否,APP
ORD0143,C0694,2024-06-17,手办,高达模型,2,280.25,560.5,银行卡,否,APP
ORD0143,C0694,2024-06-17,服饰,运动鞋,1,417.94,417.94,银行卡,否,APP
ORD0144,C0905,2024-07-21,手办,悟空手办,3,377.12,1131.36,支付宝,否,线下
ORD0144,C0905,2024-07-21,盲盒,火影忍者盲盒,1,73.13,73.13,支付宝,否,线下
ORD0145,C0550,2024-07-10,周边,钥匙扣,5,31.7,158.5,支付宝,是,小程序
ORD0145,C0550,2024-07-10,周边,T恤,4,101.2,404.8,支付宝,是,小程序
ORD0146,C0602,2024-04-26,周边,T恤,5,90.78,453.9,支付宝,否,小程序
ORD0146,C0602,2024-04-26,手办,蕾姆手办,1,378.14,378.14,支付宝,否,小程序
ORD0146,C0602,2024-04-26,盲盒,迪士尼盲盒,3,82.06,246.18,支付宝,否,小程序
ORD0147,C0524,2025-02-01,服饰,睡衣,4,163.31,653.24,支付宝,是,线下
ORD0147,C0524,2025-02-01,手办,喷火龙手办,2,278.42,556.84,支付宝,是,线下
ORD0147,C0524,2025-02-01,手办,佐助手办,3,276.71,830.13,支付宝,是,线下
ORD0147,C0524,2025-02-01,配件,雨伞,3,64.33,192.99,支付宝,是,线下
ORD0147,C0524,2025-02-01,服饰,睡衣,2,169.02,338.04,支付宝,是,线下
ORD0148,C0987,2025-07-29,服饰,斜挎包,4,120.42,481.68,银行卡,否,线下
ORD0148,C0987,2025-07-29,配件,雨伞,2,56.55,113.1,银行卡,否,线下
ORD0148,C0987,2025-07-29,周边,冰箱贴,5,18.2,91.0,银行卡,否,线下
ORD0148,C0987,2025-07-29,服饰,袜子套装,4,49.49,197.96,银行卡,否,线下
ORD0148,C0987,2025-07-29,盲盒,火影忍者盲盒,1,65.8,65.8,银行卡,否,线下
ORD0149,C0557,2025-01-10,配件,台灯,4,118.74,474.96,银行卡,否,APP
ORD0149,C0557,2025-01-10,手办,绫波丽手办,1,325.69,325.69,银行卡,否,APP
ORD0149,C0557,2025-01-10,周边,帆布包,4,84.77,339.08,银行卡,否,APP
ORD0149,C0557,2025-01-10,盲盒,Bunny盲盒,2,73.29,146.58,银行卡,否,APP
ORD0149,C0557,2025-01-10,配件,背包,5,265.88,1329.4,银行卡,否,APP
ORD0150,C0170,2025-09-22,配件,背包,5,247.66,1238.3,微信支付,否,APP
ORD0150,C0170,2025-09-22,配件,蓝牙音箱,3,218.06,654.18,微信支付,否,APP
ORD0151,C0300,2024-10-23,手办,高达模型,1,328.45,328.45,银行卡,否,小程序
ORD0151,C0300,2024-10-23,手办,佐助手办,2,240.68,481.36,银行卡,否,小程序
ORD0152,C0330,2024-09-10,服饰,运动鞋,4,365.13,1460.52,银行卡,否,小程序
ORD0152,C0330,2024-09-10,盲盒,潘神盲盒,5,82.95,414.75,银行卡,否,小程序
ORD0152,C0330,2024-09-10,周边,钥匙扣,4,28.0,112.0,银行卡,否,小程序
ORD0152,C0330,2024-09-10,盲盒,哈利波特盲盒,4,132.48,529.92,银行卡,否,小程序
ORD0153,C0715,2025-01-01,手办,明日香手办,3,336.64,1009.92,微信支付,否,线下
ORD0153,C0715,2025-01-01,周边,徽章,5,39.61,198.05,微信支付,否,线下
ORD0153,C0715,2025-01-01,配件,充电宝,3,106.8,320.4,微信支付,否,线下
ORD0153,C0715,2025-01-01,盲盒,Molly系列盲盒,1,91.25,91.25,微信支付,否,线下
ORD0153,C0715,2025-01-01,服饰,拖鞋,1,74.93,74.93,微信支付,否,线下
ORD0154,C0162,2025-03-27,手办,佐助手办,3,241.34,724.02,支付宝,否,APP
ORD0154,C0162,2025-03-27,周边,帆布包,3,75.06,225.18,支付宝,否,APP
ORD0154,C0162,2025-03-27,周边,明信片,1,14.69,14.69,支付宝,否,APP
ORD0154,C0162,2025-03-27,周边,冰箱贴,4,19.59,78.36,支付宝,否,APP
ORD0154,C0162,2025-03-27,盲盒,Molly系列盲盒,2,88.59,177.18,支付宝,否,APP
ORD0155,C0136,2025-08-30,盲盒,Yuki盲盒,1,64.76,64.76,微信支付,否,线下
ORD0155,C0136,2025-08-30,服饰,睡衣,4,145.35,581.4,微信支付,否,线下
ORD0156,C0393,2024-04-01,周边,明信片,4,15.82,63.28,银行卡,是,APP
ORD0156,C0393,2024-04-01,手办,佐助手办,1,260.58,260.58,银行卡,是,APP
ORD0156,C0393,2024-04-01,盲盒,火影忍者盲盒,2,68.17,136.34,银行卡,是,APP
ORD0156,C0393,2024-04-01,手办,佐助手办,4,265.01,1060.04,银行卡,是,APP
ORD0157,C0454,2024-08-10,配件,手机壳,3,53.54,160.62,微信支付,是,APP
ORD0157,C0454,2024-08-10,周边,明信片,2,14.33,28.66,微信支付,是,APP
ORD0158,C0087,2024-09-11,盲盒,Labubu系列盲盒,2,99.35,198.7,银行卡,否,线下
ORD0158,C0087,2024-09-11,配件,台灯,4,123.72,494.88,银行卡,否,线下
ORD0158,C0087,2024-09-11,盲盒,Bunny盲盒,4,67.43,269.72,银行卡,否,线下
ORD0158,C0087,2024-09-11,手办,明日香手办,5,319.06,1595.3,银行卡,否,线下
ORD0159,C0911,2024-01-13,周边,海报,2,47.36,94.72,支付宝,是,小程序
ORD0159,C0911,2024-01-13,盲盒,Molly系列盲盒,5,81.3,406.5,支付宝,是,小程序
ORD0159,C0911,2024-01-13,周边,冰箱贴,1,20.61,20.61,支付宝,是,小程序
ORD0159,C0911,2024-01-13,服饰,帽子,3,81.03,243.09,支付宝,是,小程序
ORD0159,C0911,2024-01-13,配件,手机壳,4,50.98,203.92,支付宝,是,小程序
ORD0160,C0085,2025-10-17,盲盒,Labubu系列盲盒,1,99.22,99.22,银行卡,否,线下
ORD0160,C0085,2025-10-17,手办,佐助手办,5,250.03,1250.15,银行卡,否,线下
ORD0160,C0085,2025-10-17,配件,水杯,3,46.79,140.37,银行卡,否,线下
ORD0160,C0085,2025-10-17,手办,柯南手办,2,274.26,548.52,银行卡,否,线下
ORD0161,C0445,2024-04-28,手办,皮卡丘手办,1,415.59,415.59,支付宝,否,线下
ORD0161,C0445,2024-04-28,盲盒,迪士尼盲盒,4,86.16,344.64,支付宝,否,线下
ORD0161,C0445,2024-04-28,配件,鼠标垫,3,32.67,98.01,支付宝,否,线下
ORD0161,C0445,2024-04-28,手办,绫波丽手办,1,346.86,346.86,支付宝,否,线下
ORD0162,C0031,2024-12-09,配件,水杯,4,44.6,178.4,支付宝,否,小程序
ORD0162,C0031,2024-12-09,周边,书签,4,26.8,107.2,支付宝,否,小程序
ORD0162,C0031,2024-12-09,手办,蕾姆手办,2,379.46,758.92,支付宝,否,小程序
ORD0162,C0031,2024-12-09,盲盒,火影忍者盲盒,1,65.25,65.25,支付宝,否,小程序
ORD0163,C0522,2024-01-03,周边,胶带,2,26.2,52.4,微信支付,是,APP
ORD0163,C0522,2024-01-03,盲盒,海贼王盲盒,4,84.1,336.4,微信支付,是,APP
ORD0163,C0522,2024-01-03,手办,高达模型,3,285.32,855.96,微信支付,是,APP
ORD0163,C0522,2024-01-03,盲盒,火影忍者盲盒,3,63.75,191.25,微信支付,是,APP
ORD0163,C0522,2024-01-03,盲盒,迪士尼盲盒,2,83.81,167.62,微信支付,是,APP
ORD0164,C0048,2025-02-14,周边,帆布包,5,78.32,391.6,微信支付,否,小程序
ORD0164,C0048,2025-02-14,周边,冰箱贴,3,19.24,57.72,微信支付,否,小程序
ORD0164,C0048,2025-02-14,周边,T恤,2,98.29,196.58,微信支付,否,小程序
ORD0164,C0048,2025-02-14,配件,充电宝,2,103.6,207.2,微信支付,否,小程序
ORD0165,C0560,2024-09-08,手办,喷火龙手办,3,286.59,859.77,微信支付,否,APP
ORD0165,C0560,2024-09-08,盲盒,Yuki盲盒,1,62.06,62.06,微信支付,否,APP
