customer_id,register_date,gender,age,city,membership_level,total_orders,total_amount,last_purchase_date,avg_monthly_visits
C0366,2022-05-29,男,20,上海,银卡,31,9885.25,2025-12-01,37
C0367,2022-01-20,女,30,南京,普通,19,1869.27,2025-12-08,18
C0368,2024-07-27,女,26,杭州,普通,5,2076.58,2025-12-25,6
C0369,2025-06-26,男,24,广州,银卡,31,5512.18,2025-12-08,34
C0370,2025-02-27,男,32,苏州,黑卡,75,28033.47,2025-12-08,47
C0371,2022-07-24,男,40,武汉,金卡,82,33789.7,2025-08-18,17
C0372,2022-05-31,男,28,武汉,普通,20,10185.14,2025-12-12,15
C0373,2025-01-06,男,37,上海,金卡,72,32313.87,2025-12-09,38
C0374,2023-03-13,女,19,西安,金卡,55,8782.01,2025-12-09,3
C0375,2024-11-02,男,32,北京,金卡,24,13814.22,2025-12-04,24
C0376,2023-06-28,男,31,杭州,银卡,49,11881.31,2025-12-02,31
C0377,2022-09-29,女,37,杭州,银卡,28,1412.02,2025-12-05,39
C0378,2023-12-16,男,39,南京,普通,7,1219.19,2025-09-19,12
C0379,2022-05-21,女,28,南京,普通,15,1812.94,2025-09-14,44
C0380,2023-05-16,男,44,武汉,普通,15,6484.86,2025-09-25,16
C0381,2024-01-27,男,20,武汉,普通,8,1500.92,2025-09-12,48
C0382,2023-08-07,女,34,成都,银卡,28,10123.12,2025-12-09,36
C0383,2022-11-20,女,29,成都,金卡,32,5618.66,2025-09-25,5
C0384,2024-06-16,女,41,西安,银卡,48,19594.13,2025-12-21,18
C0385,2025-01-17,女,45,成都,普通,12,3502.52,2025-07-25,12
C0386,2025-12-11,女,38,北京,黑卡,189,40662.4,2025-08-06,25
C0387,2023-09-12,男,32,北京,黑卡,141,33163.15,2025-07-08,13
C0388,2025-06-06,男,33,杭州,金卡,27,8096.38,2025-12-03,30
C0389,2025-09-01,女,22,深圳,黑卡,151,83013.02,2025-07-12,3
C0390,2024-12-19,女,44,北京,银卡,22,7047.68,2025-12-23,38
C0391,2022-01-17,女,37,广州,黑卡,98,24333.49,2025-12-05,7
C0392,2025-09-29,女,23,武汉,普通,4,884.46,2025-12-21,24
C0393,2025-02-09,男,36,南京,银卡,34,2544.07,2025-12-29,12
C0394,2023-09-06,女,42,成都,普通,3,536.19,2025-12-18,31
C0395,2025-09-20,男,22,杭州,普通,7,367.15,2025-12-05,37
C0396,2022-08-01,女,20,上海,普通,20,7200.97,2025-12-20,37
C0397,2022-10-03,女,44,南京,银卡,6,1448.73,2025-12-29,27
C0398,2023-06-26,女,18,广州,金卡,26,3634.59,2025-08-31,29
C0399,2022-08-25,女,43,成都,银卡,26,6521.1,2025-08-07,2
C0400,2022-08-08,女,45,广州,普通,8,1399.61,2025-12-01,27
C0401,2025-02-07,男,23,武汉,金卡,36,16318.57,2025-12-08,2
C0402,2022-11-15,女,32,武汉,银卡,41,8218.48,2025-12-06,44
C0403,2023-07-12,女,19,西安,银卡,18,8421.49,2025-12-07,33
C0404,2023-08-01,女,20,杭州,金卡,28,12426.53,2025-12-06,15
C0405,2025-05-23,男,34,南京,普通,18,5333.11,2025-12-24,21
C0406,2023-03-08,女,42,苏州,普通,7,3326.02,2025-09-10,31
C0407,2023-12-04,男,41,苏州,黑卡,200,23282.75,2025-12-28,37
C0408,2023-02-21,男,29,南京,普通,7,2292.24,2025-09-10,7
C0409,2025-11-08,女,35,上海,银卡,19,7431.55,2025-12-27,7
C0410,2025-07-22,男,32,杭州,金卡,62,5007.51,2025-12-17,5
C0411,2023-06-25,男,29,广州,金卡,38,20726.23,2025-08-30,13
C0412,2024-11-01,女,33,上海,普通,20,9989.8,2025-07-20,31
C0413,2024-09-27,女,44,深圳,普通,1,353.93,2025-12-30,34
C0414,2023-05-30,女,25,南京,普通,9,1227.98,2025-12-08,9
C0415,2022-04-15,女,45,广州,银卡,14,1945.54,2025-12-29,2
C0416,2022-07-09,女,31,苏州,银卡,13,1326.84,2025-08-22,11
C0417,2025-07-23,男,42,北京,普通,18,5446.45,2025-12-06,48
C0418,2024-05-17,男,34,西安,黑卡,114,9549.86,2025-12-11,30
C0419,2023-07-21,女,38,苏州,银卡,16,7341.8,2025-12-21,28
C0420,2022-04-01,女,25,杭州,普通,4,1263.69,2025-12-12,4
C0421,2022-01-08,女,32,武汉,银卡,47,2188.01,2025-12-28,24
C0422,2023-11-15,女,44,北京,金卡,23,7365.19,2025-12-20,40
C0423,2022-09-25,男,31,西安,普通,5,293.41,2025-12-25,30
C0424,2025-07-28,女,35,西安,普通,1,192.72,2025-12-05,20
C0425,2023-06-21,男,37,深圳,金卡,65,10279.36,2025-12-17,19
C0426,2022-11-27,女,24,深圳,银卡,20,10057.62,2025-12-18,38
C0427,2024-06-23,女,20,成都,银卡,42,12728.78,2025-09-04,21
C0428,2025-02-03,女,29,苏州,银卡,25,2970.89,2025-12-09,3
C0429,2025-12-16,男,38,苏州,普通,1,99.97,2025-12-19,12
C0430,2024-05-25,男,41,苏州,普通,6,910.09,2025-07-15,44
C0431,2025-02-22,男,45,成都,银卡,21,6035.58,2025-12-13,41
C0432,2022-01-20,女,43,上海,普通,2,419.0,2025-12-10,49
C0433,2022-08-18,女,20,西安,普通,5,1051.98,2025-07-09,48
C0434,2022-06-04,男,37,北京,金卡,73,18453.3,2025-12-23,19
C0435,2025-11-16,男,31,杭州,黑卡,184,38294.12,2025-12-11,12
C0436,2022-11-02,女,32,西安,金卡,34,5161.14,2025-12-23,16
C0437,2025-01-22,男,42,深圳,金卡,28,15086.86,2025-12-09,35
C0438,2022-03-15,女,31,广州,普通,16,7352.34,2025-12-18,32
C0439,2024-01-27,女,24,武汉,黑卡,164,69153.01,2025-12-27,0
C0440,2025-04-07,男,34,成都,普通,12,1119.9,2025-12-13,14
C0441,2025-02-05,男,29,南京,黑卡,181,44910.19,2025-12-30,12
C0442,2022-10-31,女,37,广州,黑卡,77,6334.52,2025-12-04,16
C0443,2024-05-30,男,21,杭州,金卡,77,27353.35,2025-12-14,23
C0444,2022-09-19,男,26,苏州,黑卡,178,61789.18,2025-12-16,7
C0445,2022-03-27,女,23,深圳,银卡,19,8041.28,2025-12-21,49
C0446,2023-09-24,女,33,深圳,普通,20,8074.52,2025-12-24,26
C0447,2024-01-17,女,42,深圳,银卡,7,794.33,2025-12-28,44
C0448,2022-03-23,女,45,苏州,银卡,47,2976.29,2025-12-25,22
C0449,2024-01-03,男,39,南京,普通,17,9043.93,2025-12-06,45
C0450,2023-03-07,男,39,成都,银卡,24,8080.03,2025-12-30,7
C0451,2025-10-28,女,38,广州,黑卡,167,14259.37,2025-12-24,7
C0452,2023-05-27,女,38,苏州,普通,1,468.09,2025-12-06,25
C0453,2025-09-27,女,19,杭州,金卡,27,9080.98,2025-07-07,46
C0454,2022-07-30,女,41,成都,黑卡,172,9896.01,2025-12-27,12
C0455,2023-12-26,男,25,杭州,黑卡,152,68249.52,2025-07-05,38
C0456,2025-02-20,女,28,成都,黑卡,159,25667.54,2025-12-07,36
C0457,2024-04-12,男,30,南京,银卡,48,23558.41,2025-12-10,48
C0458,2025-06-25,女,34,武汉,黑卡,77,34717.73,2025-12-28,27
C0459,2022-11-13,男,25,杭州,金卡,82,6712.05,2025-12-26,24
C0460,2023-04-30,男,38,苏州,普通,15,4543.68,2025-08-21,15
C0461,2022-11-29,男,35,成都,银卡,9,4893.06,2025-09-23,1
C0462,2022-12-29,女,35,深圳,金卡,30,13764.29,2025-08-31,17
C0463,2024-04-24,女,31,西安,普通,11,2297.07,2025-12-12,16
C0464,2022-02-20,女,32,深圳,银卡,43,15753.46,2025-12-01,29
C0465,2023-01-03,女,23,上海,金卡,38,16645.73,2025-08-14,38
C0466,2023-11-12,男,28,武汉,普通,3,1008.13,2025-12-18,12
C0467,2024-04-23,男,30,武汉,银卡,13,2424.18,2025-12-30,31
C0468,2025-10-03,女,42,深圳,金卡,55,13406.26,2025-12-27,49
C0469,2023-05-24,男,18,广州,银卡,44,3625.11,2025-12-10,28
C0470,2023-07-01,女,45,南京,普通,19,8800.36,2025-12-28,45
C0471,2022-11-23,男,23,杭州,普通,18,6108.72,2025-12-12,29
C0472,2025-12-07,女,26,苏州,银卡,50,20751.28,2025-09-23,17
C0473,2022-08-10,男,25,武汉,黑卡,133,45231.93,2025-12-14,12
C0474,2024-02-23,女,28,深圳,普通,13,3626.32,2025-07-07,42
C0475,2022-03-21,女,39,深圳,银卡,43,10187.64,2025-12-28,20
C0476,2024-08-21,女,36,南京,普通,17,4001.85,2025-08-07,29
C0477,2023-04-01,男,41,南京,普通,10,4116.71,2025-12-04,20
C0478,2023-02-13,女,26,北京,金卡,78,15877.97,2025-12-15,47
C0479,2024-07-31,女,34,北京,金卡,84,28227.66,2025-09-04,16
C0480,2023-12-18,女,29,广州,普通,20,3820.06,2025-08-13,39
C0481,2023-09-18,女,42,广州,银卡,32,2670.76,2025-12-03,18
C0482,2023-04-12,女,31,上海,普通,4,1058.64,2025-12-10,14
C0483,2023-04-02,女,32,广州,银卡,49,15791.71,2025-07-08,8
C0484,2022-02-18,女,33,成都,金卡,34,7845.2,2025-12-05,9
C0485,2025-09-13,女,39,南京,普通,18,1566.13,2025-12-10,43
C0486,2023-01-31,女,39,苏州,普通,7,1416.97,2025-12-30,30
C0487,2024-03-27,男,45,成都,银卡,32,12754.27,2025-12-13,22
C0488,2023-11-04,男,37,杭州,黑卡,165,16118.11,2025-09-27,29
C0489,2023-07-25,女,18,深圳,黑卡,108,28563.31,2025-07-18,32
C0490,2022-05-23,女,27,广州,普通,14,4699.27,2025-12-13,8
C0491,2023-07-26,女,25,深圳,金卡,63,5208.3,2025-12-21,46
C0492,2023-12-21,女,35,武汉,银卡,34,8024.34,2025-08-19,0
C0493,2025-08-06,男,45,上海,银卡,30,11067.67,2025-07-12,43
C0494,2024-11-09,男,18,武汉,金卡,73,18062.04,2025-12-26,34
C0495,2024-03-29,女,19,上海,黑卡,74,3798.97,2025-09-04,10
C0496,2025-10-23,男,18,北京,黑卡,130,35840.16,2025-12-22,33
C0497,2025-01-03,女,18,深圳,银卡,32,15633.64,2025-09-09,15
C0498,2023-11-10,男,26,上海,银卡,25,4475.21,2025-12-12,8
C0499,2022-02-26,女,30,西安,金卡,52,7596.22,2025-12-03,31
C0500,2022-08-25,女,18,成都,普通,12,1396.23,2025-12-13,14
C0501,2023-06-19,女,30,上海,银卡,14,2591.43,2025-12-13,11
C0502,2023-01-01,女,37,上海,银卡,48,4912.23,2025-07-09,32
C0503,2025-04-04,男,43,成都,金卡,80,19809.97,2025-09-20,44
C0504,2023-06-28,女,39,深圳,普通,3,605.16,2025-07-20,13
C0505,2022-03-20,女,24,深圳,普通,3,252.17,2025-12-20,7
C0506,2022-08-11,男,19,成都,黑卡,71,13600.14,2025-12-09,7
C0507,2025-05-06,女,23,武汉,普通,3,943.11,2025-12-27,26
C0508,2024-06-08,女,24,西安,银卡,32,4719.09,2025-09-24,11
C0509,2023-12-09,女,43,苏州,普通,4,438.81,2025-12-20,0
C0510,2023-10-05,女,31,杭州,普通,12,2821.05,2025-12-20,42
C0511,2024-06-12,女,43,西安,普通,5,1746.84,2025-12-21,39
C0512,2025-05-26,女,35,深圳,普通,18,8235.4,2025-12-26,41
C0513,2024-11-13,女,32,苏州,金卡,27,5801.39,2025-12-19,50
C0514,2022-08-25,女,19,北京,普通,19,10235.9,2025-12-17,10
C0515,2024-02-28,男,27,广州,黑卡,193,58377.72,2025-08-23,38
C0516,2025-03-26,男,40,上海,银卡,40,8913.4,2025-09-04,42
C0517,2023-01-25,男,29,成都,银卡,26,9269.99,2025-12-10,30
C0518,2023-06-06,女,34,成都,银卡,47,8597.31,2025-12-04,16
C0519,2022-04-01,女,25,上海,银卡,12,3605.22,2025-12-09,32
C0520,2025-12-22,男,28,广州,金卡,72,15674.11,2025-12-02,31
C0521,2024-06-12,女,20,杭州,普通,12,4471.86,2025-12-16,28
C0522,2022-01-04,男,44,广州,银卡,47,17991.58,2025-12-21,20
C0523,2024-11-30,女,23,苏州,金卡,74,15191.55,2025-12-27,20
C0524,2025-01-07,女,26,广州,黑卡,63,32855.4,2025-07-17,39
C0525,2025-11-07,女,23,苏州,金卡,56,11174.86,2025-08-28,22
C0526,2025-10-05,女,26,广州,银卡,43,12788.76,2025-12-26,5
C0527,2023-02-08,女,24,杭州,金卡,59,16925.83,2025-12-24,21
C0528,2024-01-16,男,26,杭州,银卡,27,12200.69,2025-07-14,49
C0529,2024-06-02,男,35,深圳,银卡,11,4570.74,2025-09-23,37
C0530,2022-05-24,女,29,上海,普通,19,6918.85,2025-12-03,36
C0531,2025-09-22,女,25,杭州,银卡,37,15531.56,2025-12-30,44
C0532,2023-11-08,女,25,苏州,普通,7,2340.63,2025-12-12,50
C0533,2025-06-30,女,35,杭州,普通,5,2706.2,2025-12-12,7
C0534,2023-10-05,女,45,深圳,金卡,81,22430.56,2025-09-28,40
C0535,2025-09-20,女,37,成都,普通,8,1019.63,2025-12-13,48
C0536,2022-09-13,女,32,苏州,普通,4,623.54,2025-12-13,34
C0537,2023-09-08,女,44,深圳,普通,12,1668.24,2025-12-06,50
C0538,2024-11-04,男,24,武汉,黑卡,192,82879.01,2025-08-13,10
C0539,2023-09-26,女,28,武汉,银卡,28,9345.34,2025-07-19,23
C0540,2025-09-27,男,37,北京,银卡,12,3656.46,2025-12-21,48
C0541,2024-04-16,女,33,广州,金卡,55,17811.99,2025-07-30,20
C0542,2023-10-31,女,21,上海,金卡,93,49565.13,2025-12-18,50
C0543,2024-04-04,男,23,南京,普通,8,2137.79,2025-12-30,1
C0544,2025-11-28,女,43,西安,金卡,74,18712.6,2025-12-03,39
C0545,2023-08-29,女,39,深圳,金卡,91,42939.67,2025-12-11,18
C0546,2025-02-09,男,43,成都,金卡,99,43394.27,2025-12-06,38
C0547,2022-09-18,男,20,西安,普通,20,2325.92,2025-12-16,27
C0548,2023-01-28,女,26,成都,金卡,91,37440.01,2025-07-22,16
C0549,2024-05-11,女,45,西安,银卡,6,857.63,2025-12-09,5
C0550,2025-09-23,女,27,深圳,普通,20,1476.41,2025-12-26,18
C0551,2024-02-16,女,31,南京,银卡,47,19127.86,2025-12-15,37
C0552,2025-10-19,女,28,西安,普通,9,2712.85,2025-12-29,27
C0553,2022-12-23,女,35,深圳,普通,1,259.8,2025-08-01,1
C0554,2025-06-14,女,39,杭州,金卡,43,9780.01,2025-08-30,37
C0555,2025-03-11,女,29,南京,普通,9,813.15,2025-12-29,36
C0556,2023-09-09,女,40,苏州,银卡,49,16743.72,2025-12-14,50
C0557,2024-04-11,男,29,成都,银卡,24,8298.95,2025-12-19,3
C0558,2025-01-27,男,30,武汉,普通,11,3361.75,2025-12-01,21
C0559,2022-01-01,女,42,广州,黑卡,139,32040.24,2025-12-29,25
C0560,2023-09-15,女,30,武汉,普通,1,476.96,2025-07-11,48
C0561,2023-08-11,女,36,南京,普通,6,2418.45,2025-12-08,42
C0562,2023-03-07,男,43,苏州,普通,5,1354.96,2025-12-10,35
C0563,2024-05-30,男,36,成都,普通,19,4750.39,2025-12-04,12
C0564,2025-04-02,男,40,苏州,普通,13,3978.95,2025-12-12,31
C0565,2025-05-27,男,31,西安,金卡,28,2204.1,2025-12-25,16
C0566,2025-09-02,女,21,成都,黑卡,86,31163.94,2025-12-18,40
C0567,2023-10-22,男,30,西安,普通,1,195.88,2025-12-10,35
C0568,2024-08-10,女,25,深圳,金卡,31,12341.68,2025-12-28,45
C0569,2024-06-23,女,40,南京,金卡,87,24271.09,2025-12-18,18
C0570,2024-06-24,男,38,深圳,金卡,47,4537.91,2025-12-23,34
C0571,2025-10-15,女,40,北京,银卡,29,11550.05,2025-12-19,45
C0572,2023-03-14,女,36,苏州,普通,14,1082.04,2025-12-19,39
C0573,2024-11-12,男,29,西安,普通,15,7546.81,2025-12-15,27
C0574,2024-08-27,女,35,杭州,金卡,63,4379.76,2025-12-30,0
C0575,2022-12-14,女,23,深圳,金卡,40,12858.67,2025-12-26,41
C0576,2025-09-11,女,35,北京,普通,12,4768.5,2025-12-23,17
C0577,2022-06-23,男,36,上海,银卡,24,9241.33,2025-07-12,47
C0578,2023-08-05,女,39,武汉,黑卡,133,18870.87,2025-09-13,39
C0579,2024-11-21,女,22,成都,金卡,92,20630.33,2025-08-17,32
C0580,2025-09-21,男,41,北京,黑卡,71,18128.02,2025-12-04,11
C0581,2025-07-20,女,26,南京,金卡,26,7028.82,2025-09-03,7
C0582,2025-06-22,女,44,深圳,银卡,14,2144.07,2025-12-20,23
C0583,2023-11-18,女,20,南京,银卡,15,3895.22,2025-12-15,15
C0584,2022-07-11,男,45,武汉,金卡,99,44202.46,2025-12-15,49
C0585,2023-04-27,女,27,杭州,普通,2,295.91,2025-09-12,3
C0586,2025-10-09,男,36,苏州,银卡,48,12337.86,2025-12-17,37
C0587,2023-09-28,男,20,苏州,金卡,30,10896.8,2025-09-27,43
C0588,2023-04-06,男,39,南京,普通,9,1902.41,2025-07-19,26
C0589,2023-02-12,男,32,西安,金卡,76,39439.37,2025-07-14,8
C0590,2022-10-29,男,18,杭州,银卡,47,13631.96,2025-12-02,46
C0591,2022-02-20,男,24,苏州,黑卡,158,79524.37,2025-12-29,15
C0592,2022-04-05,女,29,杭州,普通,16,3528.05,2025-09-09,11
C0593,2023-05-17,男,34,北京,普通,20,4802.91,2025-12-18,30
C0594,2024-08-31,男,38,杭州,银卡,33,14850.21,2025-12-12,23
C0595,2025-06-05,女,43,广州,普通,14,5314.92,2025-12-02,13
C0596,2022-05-30,女,41,武汉,金卡,54,11779.86,2025-12-09,44
C0597,2024-07-21,女,37,苏州,金卡,47,16282.7,2025-12-28,24
C0598,2024-04-28,男,22,杭州,普通,17,1724.32,2025-07-17,33
C0599,2025-07-13,男,21,南京,银卡,12,5686.51,2025-12-03,2
C0600,2025-03-24,男,45,上海,银卡,27,4193.6,2025-12-23,23
C0601,2023-02-03,男,29,广州,银卡,32,14733.47,2025-12-11,41
C0602,2025-11-27,男,37,广州,黑卡,78,29416.02,2025-07-20,8
C0603,2024-02-26,男,45,西安,金卡,56,18833.37,2025-12-25,25
C0604,2024-10-09,男,41,杭州,金卡,95,9357.23,2025-12-14,19
C0605,2024-03-29,男,35,西安,金卡,82,7804.82,2025-07-07,39
C0606,2023-05-15,女,34,西安,银卡,38,13182.2,2025-12-16,9
C0607,2022-10-30,男,36,上海,黑卡,128,30705.83,2025-12-28,18
C0608,2025-09-05,男,26,北京,金卡,25,3089.77,2025-08-14,2
C0609,2025-11-09,女,21,杭州,金卡,48,11163.08,2025-09-30,23
C0610,2022-01-12,女,43,深圳,金卡,70,26642.48,2025-07-30,4
C0611,2022-08-07,男,38,苏州,普通,20,8909.31,2025-12-04,2
C0612,2024-05-20,女,19,西安,金卡,27,3807.84,2025-09-20,26
C0613,2023-03-25,女,21,武汉,普通,1,274.66,2025-07-16,15
C0614,2022-12-27,男,19,成都,普通,7,939.72,2025-12-02,48
C0615,2025-11-26,女,32,武汉,普通,10,2933.74,2025-12-14,14
C0616,2024-11-26,女,19,上海,黑卡,104,48381.06,2025-12-28,34
C0617,2024-08-09,男,21,上海,金卡,37,1985.7,2025-12-26,11
C0618,2022-04-13,男,23,南京,金卡,52,8724.92,2025-12-13,40
C0619,2025-02-15,女,24,北京,金卡,57,19250.78,2025-12-02,43
C0620,2023-05-26,女,27,苏州,银卡,25,7299.68,2025-12-09,25
C0621,2022-09-06,男,36,西安,黑卡,80,23267.35,2025-12-14,46
C0622,2024-07-23,男,36,武汉,银卡,5,2346.1,2025-12-03,33
C0623,2022-10-01,男,43,成都,银卡,36,4048.71,2025-07-27,22
C0624,2024-08-09,女,39,上海,普通,14,1017.7,2025-12-05,30
C0625,2025-09-29,女,29,上海,金卡,42,6238.15,2025-12-06,49
C0626,2024-12-23,男,20,北京,金卡,36,6087.17,2025-12-12,19
C0627,2025-02-18,女,30,成都,银卡,29,4954.79,2025-12-01,11
C0628,2025-05-04,女,35,成都,普通,18,5246.24,2025-12-08,22
C0629,2023-10-12,男,25,北京,金卡,49,24124.35,2025-12-17,3
C0630,2024-06-25,男,38,上海,普通,17,5651.32,2025-08-02,22
C0631,2025-06-08,女,32,苏州,金卡,91,26396.29,2025-12-01,47
C0632,2024-10-30,女,18,杭州,黑卡,140,63516.62,2025-12-21,47
C0633,2024-05-23,女,20,杭州,银卡,9,2168.87,2025-12-13,0
C0634,2025-01-27,女,43,北京,普通,13,4639.36,2025-12-24,24
C0635,2024-07-02,男,25,成都,金卡,25,10204.91,2025-10-02,1
C0636,2022-11-22,女,21,西安,金卡,75,14440.62,2025-12-27,29
C0637,2024-08-30,女,33,北京,银卡,6,669.77,2025-12-18,2
C0638,2024-07-10,男,40,苏州,黑卡,167,70575.31,2025-12-08,20
C0639,2023-06-15,男,27,北京,普通,3,696.85,2025-12-17,24
C0640,2023-05-22,男,29,广州,银卡,25,1616.82,2025-12-26,19
C0641,2025-07-29,男,31,武汉,金卡,93,24276.03,2025-12-12,48
C0642,2023-07-22,男,31,成都,金卡,74,6786.47,2025-07-26,21
C0643,2024-12-03,男,19,南京,普通,19,2320.43,2025-12-19,20
C0644,2024-09-19,男,40,南京,金卡,71,10732.05,2025-12-09,32
C0645,2025-07-07,男,22,成都,银卡,50,22100.87,2025-12-24,37
C0646,2023-05-05,女,22,苏州,银卡,45,11793.24,2025-12-05,14
C0647,2023-07-17,女,23,广州,普通,14,5337.15,2025-12-25,45
C0648,2024-06-19,女,30,广州,金卡,57,7992.87,2025-12-13,14
C0649,2022-06-08,女,26,上海,普通,4,1592.3,2025-12-21,45
C0650,2023-08-09,女,39,武汉,普通,13,2261.19,2025-12-06,24
C0651,2023-04-26,男,45,杭州,普通,1,320.65,2025-12-07,20
C0652,2023-07-11,女,32,深圳,金卡,61,12229.12,2025-07-10,23
C0653,2023-11-19,女,31,苏州,金卡,41,5182.68,2025-09-03,4
C0654,2023-10-17,女,41,深圳,金卡,99,37223.22,2025-12-08,5
C0655,2025-01-11,女,24,深圳,普通,15,4666.19,2025-12-27,48
C0656,2022-06-15,男,42,成都,银卡,49,24099.16,2025-08-12,42
C0657,2022-10-11,男,37,南京,银卡,28,12517.42,2025-12-05,47
C0658,2022-11-05,男,19,南京,金卡,31,4371.87,2025-12-08,43
C0659,2023-04-19,女,24,杭州,黑卡,161,70198.67,2025-12-29,46
C0660,2024-02-24,女,23,成都,普通,4,383.04,2025-07-13,22
C0661,2025-11-22,男,34,深圳,金卡,51,26710.88,2025-09-21,3
C0662,2022-11-09,女,44,西安,普通,14,6564.47,2025-12-15,26
C0663,2025-12-17,女,42,南京,银卡,42,6382.07,2025-12-17,17
C0664,2023-03-15,男,42,苏州,普通,13,3147.53,2025-08-30,20
C0665,2022-05-12,男,45,苏州,普通,17,8488.58,2025-09-22,27
C0666,2024-04-29,男,19,上海,银卡,10,2499.42,2025-12-07,34
C0667,2024-04-14,男,20,北京,银卡,30,10898.14,2025-12-18,21
C0668,2023-11-09,男,22,西安,普通,10,3582.71,2025-12-14,39
C0669,2025-01-16,男,22,南京,金卡,63,14697.15,2025-07-18,22
C0670,2024-08-12,男,18,广州,银卡,19,9981.36,2025-09-10,2
C0671,2024-05-01,男,25,南京,普通,11,1025.54,2025-12-16,39
C0672,2022-05-08,女,29,上海,金卡,41,16178.14,2025-07-10,49
C0673,2023-02-28,男,41,苏州,普通,3,1418.6,2025-12-14,9
C0674,2024-05-10,女,21,深圳,银卡,37,10298.72,2025-09-28,24
C0675,2024-03-08,女,30,广州,金卡,34,1989.87,2025-12-14,48
C0676,2025-04-11,女,40,成都,普通,17,8975.36,2025-12-23,7
C0677,2025-11-25,男,32,武汉,普通,17,8569.3,2025-12-09,10
C0678,2022-02-10,男,28,深圳,银卡,17,6793.57,2025-09-02,4
C0679,2025-03-25,女,27,武汉,黑卡,139,36922.56,2025-12-25,44
C0680,2024-02-19,女,20,西安,银卡,27,12508.91,2025-08-28,36
C0681,2024-09-03,女,39,北京,金卡,38,7263.6,2025-12-19,44
C0682,2022-01-13,男,31,广州,银卡,20,8351.95,2025-12-18,37
C0683,2023-12-22,男,33,杭州,普通,4,695.0,2025-12-14,28
C0684,2023-09-04,女,27,广州,银卡,14,2552.83,2025-07-04,4
C0685,2024-03-09,女,27,南京,金卡,52,15289.14,2025-09-21,8
C0686,2024-05-08,女,29,苏州,普通,7,3382.05,2025-12-07,47
C0687,2025-01-07,女,26,南京,普通,6,1562.84,2025-12-01,1
C0688,2025-01-23,男,18,南京,普通,20,7210.4,2025-12-19,0
C0689,2025-05-20,女,22,西安,银卡,14,1470.66,2025-12-22,39
C0690,2023-03-28,男,37,深圳,黑卡,69,32448.77,2025-09-08,50
C0691,2024-09-26,男,25,杭州,普通,6,794.46,2025-12-18,29
C0692,2023-03-26,女,28,杭州,银卡,45,5712.61,2025-12-22,10
C0693,2023-07-13,女,29,南京,普通,16,957.39,2025-07-30,27
C0694,2024-06-11,男,18,武汉,黑卡,168,39810.87,2025-09-23,43
C0695,2024-09-21,男,42,西安,普通,19,8888.82,2025-12-20,11
C0696,2022-03-01,女,39,南京,银卡,42,14772.45,2025-12-05,38
C0697,2024-03-07,男,37,北京,金卡,77,44892.99,2025-12-22,25
C0698,2023-11-20,女,45,苏州,金卡,92,14636.63,2025-12-04,12
C0699,2025-10-01,男,42,深圳,银卡,46,9689.28,2025-12-22,7
C0700,2025-10-22,女,28,成都,普通,20,5115.86,2025-12-18,27
C0701,2024-04-08,女,22,北京,银卡,25,8272.31,2025-12-06,29
C0702,2022-12-05,男,32,武汉,普通,11,2911.27,2025-08-20,8
C0703,2024-08-15,男,22,广州,普通,5,2272.93,2025-12-16,38
C0704,2022-09-19,男,29,广州,银卡,33,5419.13,2025-12-02,30
C0705,2025-06-28,男,22,北京,普通,3,311.47,2025-12-30,20
C0706,2024-12-29,女,34,南京,普通,16,708.29,2025-12-22,46
C0707,2022-02-25,男,34,成都,金卡,76,5770.23,2025-07-13,33
C0708,2024-03-17,女,41,上海,黑卡,127,21117.98,2025-12-23,30
C0709,2025-04-27,男,29,上海,银卡,22,4897.84,2025-12-23,24
C0710,2025-03-01,女,41,武汉,普通,19,7231.33,2025-12-17,11
C0711,2025-09-19,女,45,南京,普通,2,265.35,2025-12-14,0
C0712,2022-02-25,女,32,杭州,黑卡,140,40130.29,2025-12-08,21
C0713,2022-06-21,女,32,杭州,普通,17,4140.0,2025-12-23,39
C0714,2025-08-09,女,23,深圳,普通,3,616.77,2025-08-12,36
C0715,2024-05-27,男,29,成都,银卡,24,9324.68,2025-12-04,46
C0716,2022-10-05,女,44,成都,银卡,34,6761.76,2025-12-13,0
C0717,2024-08-03,女,37,广州,银卡,33,5726.65,2025-12-15,0
C0718,2023-01-08,女,35,西安,普通,2,1003.81,2025-12-24,41
C0719,2022-04-13,男,31,武汉,普通,2,848.14,2025-12-22,41
C0720,2023-06-17,女,19,上海,黑卡,144,48877.62,2025-07-07,20
C0721,2024-02-16,女,26,武汉,普通,10,3291.27,2025-12-24,14
C0722,2023-11-02,男,22,杭州,金卡,29,11127.96,2025-12-24,16
C0723,2023-03-10,男,37,杭州,金卡,31,8017.55,2025-09-02,21
C0724,2024-07-20,女,43,北京,银卡,44,7354.42,2025-12-24,37
C0725,2023-11-01,女,18,深圳,普通,20,2966.61,2025-09-01,34
C0726,2023-11-23,女,40,成都,普通,17,6668.06,2025-12-19,44
C0727,2024-02-16,男,20,苏州,银卡,29,12602.82,2025-09-19,15
C0728,2023-07-24,女,23,武汉,金卡,79,6830.07,2025-09-22,7
C0729,2024-05-13,男,22,杭州,黑卡,198,23175.65,2025-12-09,46
C0730,2023-06-01,男,38,西安,普通,18,4165.04,2025-12-30,16
C0731,2022-06-17,男,44,广州,普通,2,498.08,2025-12-13,16
